ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,-0.3,-0.22499999999999998,-0.47162504947433576,3.0982814157007595e-05,0.06590459874148732,0.7113776822057025,0.5101194707002499,-0.03166527393015417,0.19532987924687228,0.1642712205889007,0.15579901584811806,4.105134040674561
A1,A2,A3,B1,B2,phiA1
3.745004306665578,-1.9216850333236835,-0.7140399382876694,-5.723865825757457,0.983935155574045,3.330669073875469e-06
