ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3
3x3,-0.3,0.22500000000000003,-0.5826174897425614,1.8621634570751395e-08,0.0025007105722843676,0.9963322961028384,0.5179004212582085,-0.41325758406065793,0.21814405637484477,0.42957601609778073,-0.1851368977474871
A1,A3,B1,B2,B3
4.010902721063303,0.1800781745942004,-3.963496197911809,0.20672352718520415,-0.10824674490095276
