ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3
3x3,-0.3,0.07500000000000001,-0.5637273333206317,7.3902246206739335e-09,0.002383796003441661,0.9560354365286254,0.5213048483354071,-0.38792466992518104,0.21858374838672973,0.4225002540161772,-0.18685223290125264
A1,A3,B1,B2,B3
1.9863000133568676,0.7689404668553834,-3.434696971282847,1.840416707921122,-0.15909495942878493
