ans,J2,J3,Energy,Sigma,L,A1,A3,B1,B2,B3
3x3,0.024999999999999998,-0.02,-0.4652072282267782,7.562964247595243e-12,0.7014667933983117,-0.5144820856424202,-0.2307363631681827,0.17186996443170455,0.29165270794280174,0.10515363747024227
A1,A3,B1,B2,B3
3.6663450047529835,-0.04157785227097459,-5.9063864908300845,-0.1068589661318213,0.03924638392042075
ans,J2,J3,Energy,Sigma,L,A1,A2,A3,B1,B2,phiA1
cb1,0.024999999999999998,-0.02,-0.46922367029391915,1.1054487461442397e-11,0.7111474655386212,0.515516445299006,0.04008263896957964,0.26173127995547496,0.17321952489009773,0.14080654233232437,1.9481290511097533
A1,A2,A3,B1,B2,phiA1
3.7326808304631567,0.12573275753854746,-0.006827871602189166,-5.864475571651731,-0.07410738689152407,0.08323328137810343
