ans,J2,J3,Energy,Sigma,L,A1,A3,B1,B2,B3
3x3,-0.02,-0.03,-0.47302180235250957,2.4499876639930124e-11,0.7234996366508961,-0.5174780764659913,-0.2557151875566852,0.18023895201988405,0.3146552222169101,0.12007263653510725
A1,A3,B1,B2,B3
4.388378549670683,-0.04574118861954328,-4.82325290803801,0.12478906798147216,0.06727951529214991
ans,J2,J3,Energy,Sigma,L,A1,A2,A3,B1,B2,phiA1
cb1,-0.02,-0.03,-0.470221743142616,1.0729843714043939e-11,0.7137151860474523,0.5158355155745651,0.03945871570507921,0.26409930126591186,0.17411384646109127,0.14452543782311061,1.9623917099704082
A1,A2,A3,B1,B2,phiA1
3.716416063155139,-0.08215650382209726,-0.0641708908303301,-6.012634834617318,0.078492767838663,0.08293219999605593
