ans,J2,J3,Energy,Sigma,L,A1,A3,B1,B2,B3
3x3,0.024999999999999998,-0.010000000000000002,-0.4656363067230843,1.4722242513223833e-11,0.7026713076228501,0.5146872849759201,0.23405296946672785,0.1723703284045296,0.2935860700875455,0.10540337300907254
A1,A3,B1,B2,B3
3.6884384429393,-0.02031708135116363,-5.908495914576809,-0.11529666110709197,0.019817480989519742
ans,J2,J3,Energy,Sigma,L,A1,A2,A3,B1,B2,phiA1
cb1,0.024999999999999998,-0.010000000000000002,-0.4699220699695511,9.506458248902626e-12,0.7133361156561113,0.5158659065276923,0.04061490081318182,0.26687863876198414,0.17416734738998943,0.14256022486723827,1.9474099493798005
A1,A2,A3,B1,B2,phiA1
3.6501912597474093,0.09647838083973348,-0.020816681713991234,-5.969336136655822,-0.10397238625882377,0.08621311997657424
