ans,J2,J3,Energy,Sigma,L,A1,A3,B1,B2,B3
3x3,0.030000000000000002,-0.04,-0.46357337280002764,6.410375017231257e-12,0.6968740290939051,0.5136565054497796,0.220718880161446,0.16987367227944766,0.2850035475146172,0.10274662345994727
A1,A3,B1,B2,B3
3.7022052092643865,-0.08754108549394835,-5.965117288831007,-0.1313393838274748,0.0773270336649875
ans,J2,J3,Energy,Sigma,L,A1,A2,A3,B1,B2,phiA1
cb1,0.030000000000000002,-0.04,-0.46773359297458444,6.999573965005919e-12,0.7065234425716055,0.5147109794415359,0.03908325220676441,0.250775626085541,0.1711368235575288,0.13672910898438473,1.9480290437022676
A1,A2,A3,B1,B2,phiA1
3.832212324604027,0.11501910535093621,-0.08776313009644292,-5.892286658417764,-0.1236788449395623,0.07692295689328732
