ans,J2,J3,Energy,Sigma,L,A1,A3,B1,B2,B3
3x3,-0.01,-0.04,-0.470597247905083,4.978457317113856e-12,0.7166792885716674,-0.5166385122275818,-0.2462573933724208,0.17781753355786467,0.30732463984053515,0.11641337866840784
A1,A3,B1,B2,B3
3.773537037762477,-0.08520961713744517,-5.709932526628508,0.03930189507601526,0.07804867863099231
ans,J2,J3,Energy,Sigma,L,A1,A2,A3,B1,B2,phiA1
cb1,-0.01,-0.04,-0.469162811982443,3.35177789128004e-11,0.7105195355497562,0.5153319930008717,0.03906443670319981,0.2573958529493141,0.17275883695910776,0.1417025504779933,1.9611832971079646
A1,A2,A3,B1,B2,phiA1
3.5987879337159283,-0.04091171845735502,-0.08809619701361084,-5.914158052002229,0.039246383919331475,0.07924286782331949
