ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,-0.07500000000000001,-0.07500000000000001,True,-0.48302881480413096,1.302339326374677e-09,0.001906954031335147,0.7503421782121696,0.5203208846919396,0.2737746063986754,0.188574862369271,0.33534303174178176,-0.1379601277333831,3.1415145844618415,0.0005904088728659516,3.142325454024011
