ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,-0.15,0.3,True,-0.5403926132614152,8.269559064375285e-10,0.0015134971748795578,0.8923545779685301,0.5168533750493928,0.4026396526479136,0.2051516280105366,0.4053051758679195,-0.15941099234500017,3.141516146160553,-2.2870229506531946e-05,3.141609231452969
