ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,0.3,0.3,True,-0.44197510231158826,2.199131421533896e-09,0.10604499340049348,0.640359445186811,0.501852455815302,0.18435282965151847,0.1425958752491894,0.22590080203018528,-0.04633286678565301,3.141911675889428,-0.00040338266488912697,3.1415734102601522
