ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,0.07500000000000001,-0.3,True,-0.4529956317616126,8.631696417945818e-10,0.012027615131531189,0.6673808268745368,0.5048477448388693,0.13254596602825872,0.15173058332245712,0.22629059558438885,0.08655588249806921,-0.0010247911011148545
