ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,0.3,-0.22499999999999998,True,-0.43696205626491835,2.9793856654615767e-09,0.09502039262661197,0.629742536553218,0.49304458091302994,0.06203341824240459,0.12870830713678866,0.1619778018853968,0.047760356688024905,0.01673518509863375
