ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,0.3,-0.07500000000000001,True,-0.43784622886022,2.9266260992356614e-09,0.09012889685169606,0.6308614089931969,0.49557148284051117,0.0023176668197673325,0.1322705067955276,0.1757478495768267,0.04742674748571723,4.739612497850486
