ans,J2,J3,Energy,Sigma,gap,L,A1,A2,B1,B2,B3
q0,-0.3,-0.2625,-0.480958195625385,1.1346386154166158e-11,-0.004047842883250537,0.7410236679638317,0.5084348870912052,0.1773212916424212,0.1637144069741098,0.19541258233870193,-0.2268255538496251
A1,A2,B1,B2,B3
3.1388225352202426,-2.9838354009825707,-6.699640842100507,0.7396305790052793,0.11957101975212936
ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,-0.3,-0.2625,-0.47027996121399784,6.298005952709523e-05,0.06966956592974793,0.7077351182399109,0.5095536229825604,0.027885842955168133,-0.18684302355392474,0.16294390068487352,0.15245052793540725,2.164535396966712
A1,A2,A3,B1,B2,phiA1
3.731015496555301,-1.9113599591946695,-0.8887335312124378,-5.728639784763345,0.9729439476302559,5.551115123125783e-09
