ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,0.22500000000000003,-0.22499999999999998,-0.4564793351788586,9.818272079270693e-07,0.031642646622956044,0.6730108380568545,0.5046577693509392,0.02085968922856126,-0.14788349767509276,0.15120234638763255,0.07277682710773833,1.7773325868974776
A1,A2,A3,B1,B2,phiA1
3.435585149702547,0.5830891325331322,-0.8781864124784988,-6.775136007775018,-1.393662962811959,5.551115123125782e-06
ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3
3x3,0.22500000000000003,-0.22499999999999998,-0.4413322450722595,1.2029651745271268e-09,0.08896226478811699,0.6388722801280314,0.49658124073549464,-0.08388410769857658,0.13497490019110966,0.17977114616661236,-0.05607660991755558
A1,A3,B1,B2,B3
3.1833979896589426,-0.890065798841988,-7.123912570961011,-1.878108779607146,0.38136160895874127
