ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,0.22500000000000003,-0.15,True,-0.4449081727142448,2.223920403282771e-09,0.09859618775535614,0.6423810731683325,0.4993375670367948,0.09520346830719045,0.13651204626514446,0.18753470094606767,-0.06786977904959197,3.1413991344745984,0.0009959519112256285,3.146276252719489
