ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,-0.15,0.14999999999999997,True,-0.525234778862042,1.8026765059605993e-09,0.009308054794042713,0.8539468644914239,0.5228144331469848,0.36870161360778086,0.20505637313792466,0.3936054539853439,-0.16747641702899432,3.141466938976443,0.00035195191807956526,3.1413123560895007
