ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3
3x3,0.3,-0.07500000000000001,-0.4365684598645203,1.2940325412152148e-08,0.08643887321514657,0.6292712096975301,0.49407368277301383,0.07642642791542936,0.13067220366705762,0.16932191494899207,0.0455900974539965
A1,A3,B1,B2,B3
3.2010505357504826,-0.19806378759312793,-6.931399898491009,-2.8196889267917413,0.14327428132787645
ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,0.3,-0.07500000000000001,-0.45968130961719716,1.333635443921856e-08,0.009238970588164284,0.6828383992931876,0.5078611107064486,0.03471001273895109,0.18579252280153122,0.15733386120575527,0.08934723296024674,1.8073639026385322
A1,A2,A3,B1,B2,phiA1
3.496702927208162,0.7021605519241803,-0.19351187319216478,-6.7373884249377625,-1.9975132659055816,0.023282487049414158
