ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3
3x3,0.14999999999999997,-0.3,-0.44549783058238346,4.053345935208113e-09,0.0500591437830363,0.6497091598542706,0.4994641086074522,0.10102218518333152,0.14148180470515137,0.1974200679110173,0.06715404302631311
A1,A3,B1,B2,B3
3.1816216328195424,-1.3916645613676337,-7.337297436293966,-1.0735301536612951,0.452138326778595
ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,0.14999999999999997,-0.3,-0.45559102219357606,1.203111049633865e-07,0.039748686870851944,0.6703768044086514,0.5038780386755468,0.021771656103854696,0.13932223582754485,0.1497809035798313,0.07393305709893834,1.7984300388846368
A1,A2,A3,B1,B2,phiA1
3.442690577060148,0.4613531778829838,-1.3342105198432819,-6.662337348473102,-0.8055223155167823,1.9695356456850277e-05
