ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,0.22500000000000003,-0.15,True,-0.44168158250016726,4.940288070701407e-10,0.09177494521183927,0.6393625883448008,0.49748935050440823,0.09303246358611948,0.1362943707918265,0.18450304456158673,0.055323274046130404,-0.001986438467663608
