ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1
cb1,0.3,-0.3,-0.4539452440846475,4.402353604699777e-05,0.04512334704012136,0.6668189702779942,0.5024714935900932,0.03687980886347875,-0.13049865817500605,0.1470314327471278,0.07349154466445329,1.8743789479206627
A1,A2,A3,B1,B2,phiA1
3.368028078654106,0.6159517340620368,-1.3489209749195652,-6.7834626804597065,-2.0168311465340594,1.1102230246251565e-06
ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3
3x3,0.3,-0.3,-0.43687800639819013,1.2226788786832645e-09,0.10020216561255721,0.6298703745548823,0.4925096477840195,-0.05686644518439064,0.127952936419656,0.15951138972424647,-0.04901968654631877
A1,A3,B1,B2,B3
3.065270259838826,-1.4402923298462156,-7.317979555665488,-3.0059288391726113,0.4896638650109253
