ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiA3
3x3_1,-0.3,0.22500000000000003,True,-0.5826744578122292,2.1685078641225064e-09,0.0033660186980633408,0.9963165392890719,0.517928427323428,0.4132259378192976,0.21818713404870763,0.4295448218127604,0.1851271194182883,0.00010239571187975471
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiA2
q0_1,-0.3,0.22500000000000003,True,-0.4662315499176361,2.0132394789707732e-09,0.004667099167452848,0.6941453499737217,0.49840504980402944,0.10221351196492111,0.13829618624032466,0.17203740536765946,0.13037480260238266,3.142656395515519
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB2
cb1,-0.3,0.22500000000000003,True,-0.5670812298429674,2.5534706687610755e-09,0.0020255885914105686,0.9555875753868358,0.5134386257902693,0.11180742797918627,0.4489803651368781,0.2028304512624394,0.37478302183725193,1.9385274225636018,5.305813183144301
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiB1,phiA2
cb2,-0.3,0.22500000000000003,False,-0.49762324559261806,0.04532565944878234,0.12848073767184584,0.7718678727452408,0.5017428302343138,2.0984097403919932e-05,0.11937197248626424,3.6819837601898e-05,6.556089560127987e-10,1.5710727189195854,1.5707600176823235
ans,J2,J3,Converge,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiB2
oct,-0.3,0.22500000000000003,False,-0.47801683347900104,7.735962425439619e-10,0.015170650906865611,0.7355747693061137,0.5014766744560717,3.2951119457476587e-06,0.15490182771192335,0.1960134677083579,6.5349885182418925e-06,3.1416170172371634,6.282828613434237
