ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,-0.3,0.22500000000000003,-0.5857287800419554,2.4272803920901673e-09,0.007566253052789039,0.9986843150174287,0.5195010151546231,0.41431322360789136,0.2178898310708767,0.42921091681039075,-0.1912448341109902,3.141593581174613,0.00015147512858555237,3.1413757262029915
ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB1,phiA2,phiB2
cb1,-0.3,0.22500000000000003,-0.48916943725266704,1.5156986696863963e-05,0.0027606716284493283,0.7648983455450519,0.5138590074491346,0.10311017318407437,-0.37054656992013607,0.17819661691868796,0.010000099345186114,1.9521741861671378,3.1400071817957103,4.118762727935141,3.74248014337061
ans,J2,J3,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,-0.3,0.22500000000000003,-0.46654228927308733,3.9915448289174094e-09,0.003173192207111158,0.7018175087288822,0.49902105433910887,0.09081567506237037,0.14295222476307873,0.17787260012844203,-0.14425110432263535,3.142079506688686,3.2310362007348608,3.1402517701986463
