ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,-0.07500000000000001,0.22500000000000003,-0.5110670787590043,5.813958156492749e-09,0.011589601090751356,0.8162389405491909,0.5204771206143312,0.36533555950445123,0.1964700214044474,0.37860300438724154,-0.14960946691162968,3.1415815737794466,0.0003671813347928112,3.1418499155697868
ans,J2,J3,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,-0.07500000000000001,0.22500000000000003,-0.4574652860524754,9.10037102783665e-10,0.0033642575804200426,0.6828816170890347,0.5041296261082886,0.11988764446504571,0.15425284360292796,0.17492942693162414,-0.15883900095102724,3.1416498543319795,3.214027136000636,3.1402780899626888
ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB1,phiA2,phiB2
cb1,-0.07500000000000001,0.22500000000000003,-0.49802827054328913,1.0413636572275671e-06,0.0031848287915278565,0.793160100330193,0.5188700858950354,0.0011328434611009852,-0.39431906677060424,0.19419034016620754,0.010001022952515592,1.9366348018361426,3.1413690016875138,2.6064864605675853,3.746751178080998
