ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,0.0,0.22500000000000003,-0.49104472092349893,4.2373252153199133e-10,0.01626308808313103,0.7640862930836322,0.518777689916828,0.33644903499239387,0.1856668281849852,0.0,-0.12882105840742364,3.1415782854744267,0.0,3.141808945248114
ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB1,phiA2,phiB2
cb1,0.0,0.22500000000000003,-0.49801371178462717,6.554984182397803e-10,0.004119999792199572,0.7931478914014264,0.5188761382524788,0.0,-0.39432415549141275,0.19422551143459996,0.0,1.9369770344969572,3.141564475699398,0.0,0.0
ans,J2,J3,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.0,0.22500000000000003,-0.4553227700341966,5.554992273919528e-10,0.006641246899893555,0.6793011442065349,0.5063454448626317,0.0,0.15971574262236551,0.0,-0.16899697731211724,3.1415808144315363,-0.0,0.0
