ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,-0.07500000000000001,-0.07500000000000001,-0.48676538872832054,1.780734263590276e-09,0.011828347428041069,0.7537949133948255,0.5219435057642908,0.27407773039512945,0.18834372429135682,0.33574658207369207,-0.14578466956709804,3.1416112166162096,0.0006554898877536181,3.140898021825987
ans,J2,J3,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,-0.07500000000000001,-0.07500000000000001,-0.4695320113819734,3.2891367237486245e-09,0.0020261645866685323,0.7240524043970248,0.513851570621536,0.18153474406725711,0.17868500024410014,0.19490215201951414,-0.24568252308247757,3.1415305283588246,3.218229782872714,3.1425429474619415
ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB1,phiA2,phiB2
cb1,-0.07500000000000001,-0.07500000000000001,-0.47693811847755163,3.0684547623159384e-09,0.005677235230505907,0.7281936992554946,0.516272981685148,0.09905572876977699,-0.2702827093284703,0.17496142093755843,0.28335903495207315,1.9648823360476653,3.1419007259381964,4.160303151593582,5.263938251722683
