ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,-0.3,-0.22499999999999998,-0.5392423592479066,5.1077021799279135e-09,0.00681074291753206,0.8922736953324609,0.5251228206496469,0.3315033544294985,0.21432463005097044,0.4000236470158279,-0.19211196732951707,3.1418869443080677,8.657445184504058e-05,3.1413859251203773
ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB1,phiA2,phiB2
cb1,-0.3,-0.22499999999999998,-0.4605279113406501,0.00016294705921851587,0.032686317722151755,0.6818958009358683,0.5059105750239802,0.0010045772240513523,-0.15787163973741442,0.15395772380092035,0.05000003610722805,1.7102848700148803,3.1406536860974477,2.474146275641721,3.7127158660006114
ans,J2,J3,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,-0.3,-0.22499999999999998,-0.48323107535144494,6.13196596161351e-09,0.0017608664897915992,0.7561014572055295,0.5095741108318631,0.1596680761090999,0.1712913954937741,0.20079746354662104,-0.2467438217081211,3.141791815903854,3.2226037196407,3.1396611215005654
