ans,J2,J3,Energy,Sigma,gap,L,A1,A3,B1,B2,B3,phiB1,phiB2,phiA3
3x3_1,0.14999999999999997,-0.07500000000000001,-0.45174568668407716,4.2339767964108246e-09,0.0675368556739002,0.6580565301027577,0.5054622006314607,0.14113420532409002,0.14757844898280667,0.2209903739299652,-0.0795778591027198,3.1413005782223062,0.00013056690643528687,3.1371080040897183
ans,J2,J3,Energy,Sigma,gap,L,A1,A2,B1,B2,B3,phiB1,phiA2,phiB2
q0_1,0.14999999999999997,-0.07500000000000001,-0.4793327670458539,3.5815209031856828e-09,0.0016498676102490982,0.7678574864718456,0.521875067116699,0.3112836367322522,0.21192146663860056,0.20933832977849048,-0.33714831639184867,3.1414478721316144,3.1541766895131627,3.142911405223393
ans,J2,J3,Energy,Sigma,gap,L,A1,A2,A3,B1,B2,phiA1,phiB1,phiA2,phiB2
cb1,0.14999999999999997,-0.07500000000000001,-0.4671635258852627,2.4889003181203864e-06,0.01017925770669177,0.7032103774415726,0.5141868437273109,0.001190870822049106,-0.23912219587632388,0.16925425234627883,0.010000925293901425,1.9677837633320074,3.142160773637587,2.608018494510822,3.7225947682976575
